Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio,Legal_status_Sale contract,Legal_status_Unknown,Furniture_state_Full,Furniture_state_Unknown,Price_log
52.0,4.5,5.5,5.0,5.5,4.0,7.2,1,1,0,0,0,8.0,10.4,0.08490566037735849,False,False,True,False,2.1041341542702074
73.0,4.5,5.5,3.0,2.0,1.5,3.0,1,1,1,0,0,24.333333333333332,29.2,0.060810810810810814,False,True,False,True,1.3862943611198906
75.0,5.0,5.5,3.0,3.0,3.0,9.2,0,1,1,1,1,18.75,18.75,0.06578947368421052,False,False,True,False,2.322387720290225
65.0,4.5,6.0,3.0,4.0,4.0,3.1,1,0,0,0,0,13.0,13.0,0.06818181818181818,False,False,False,True,1.410986973710262
34.0,4.5,5.5,5.0,3.0,4.0,4.95,1,1,0,0,0,8.5,6.8,0.12857142857142856,False,False,False,True,1.7833912195575383
92.0,4.5,7.5,6.0,3.0,3.0,9.6,0,0,0,1,1,23.0,23.0,0.04838709677419355,False,True,False,True,2.3608540011180215
140.0,6.0,6.0,1.0,5.0,4.0,5.8,0,0,0,0,0,23.333333333333332,28.0,0.0425531914893617,False,False,False,True,1.916922612182061
42.0,4.0,5.5,5.0,3.0,3.0,6.9,0,1,0,1,1,10.5,10.5,0.09302325581395349,False,False,False,True,2.066862759472976
40.0,4.5,5.0,2.0,2.0,3.0,5.25,1,0,0,0,1,13.333333333333334,10.0,0.10975609756097561,False,False,False,True,1.8325814637483102
48.0,4.5,3.5,5.0,5.0,4.0,6.0,1,0,0,0,0,8.0,9.6,0.09183673469387756,False,False,True,False,1.9459101490553132
50.0,4.5,5.5,5.0,5.5,5.0,8.7,1,1,0,0,0,7.6923076923076925,8.333333333333334,0.08823529411764706,False,False,True,False,2.272125885509337
64.0,4.5,5.5,1.0,3.0,2.0,1.55,1,1,0,0,0,16.0,21.333333333333332,0.06923076923076923,False,True,False,True,0.9360933591703349
37.0,4.5,5.5,2.0,3.0,3.0,4.75,1,1,0,0,0,9.25,9.25,0.11842105263157894,False,True,False,True,1.749199854809259
60.0,4.5,7.5,3.0,3.0,3.0,6.6,0,0,0,1,1,15.0,15.0,0.07377049180327869,False,False,False,True,2.028148247292285
95.0,6.5,6.0,3.0,3.0,3.0,7.2,0,0,1,1,1,23.75,23.75,0.06770833333333333,False,True,False,True,2.1041341542702074
102.0,6.5,5.5,5.0,3.0,3.0,6.7,0,1,0,1,1,25.5,25.5,0.06310679611650485,False,False,False,True,2.0412203288596382
40.0,5.2,7.5,1.0,1.5,1.5,9.7,0,0,0,0,0,16.0,16.0,0.12682926829268293,False,False,True,False,2.3702437414678603
65.0,4.0,5.0,1.0,1.5,1.5,7.6,0,0,0,0,0,26.0,26.0,0.06060606060606061,False,False,False,False,2.151762203259462
72.0,4.5,4.0,3.0,3.0,3.0,6.3,1,0,1,1,1,18.0,18.0,0.06164383561643835,False,False,False,True,1.9878743481543455
60.0,4.5,5.5,3.0,3.0,3.0,6.4,1,1,0,1,1,15.0,15.0,0.07377049180327869,False,False,False,True,2.0014800002101243
80.0,4.0,7.5,3.0,4.0,4.0,9.99,0,0,0,0,0,16.0,16.0,0.04938271604938271,False,False,True,False,2.39698576841553
40.0,5.8,3.5,4.0,5.0,3.0,4.1,0,0,0,0,0,6.666666666666667,10.0,0.14146341463414633,False,False,True,False,1.62924053973028
55.0,6.0,5.5,3.0,3.0,3.0,5.0,0,1,1,1,1,13.75,13.75,0.10714285714285714,False,True,False,True,1.791759469228055
140.0,4.5,5.5,3.0,3.0,3.0,8.5,1,1,1,1,1,35.0,35.0,0.031914893617021274,True,False,False,True,2.2512917986064953
40.0,4.5,5.5,4.0,5.0,3.0,4.4,1,1,0,0,0,6.666666666666667,10.0,0.10975609756097561,False,False,True,False,1.6863989535702288
87.0,5.1,5.5,4.0,5.0,4.0,7.0,0,1,0,0,0,14.5,17.4,0.05795454545454545,False,False,True,False,2.0794415416798357
104.0,6.0,3.5,2.0,5.0,3.0,4.3,0,0,0,0,0,17.333333333333332,26.0,0.05714285714285714,False,False,False,True,1.667706820558076
40.0,4.5,5.5,2.0,4.0,3.0,2.5,1,1,0,0,0,8.0,10.0,0.10975609756097561,False,False,True,False,1.252762968495368
70.0,6.5,5.5,2.0,4.0,2.0,3.6,0,1,0,0,0,14.0,23.333333333333332,0.09154929577464789,False,False,True,False,1.5260563034950492
38.0,4.5,5.5,6.0,3.0,4.0,8.3,1,1,0,0,0,9.5,7.6,0.11538461538461539,False,False,True,False,2.2300144001592104
50.0,5.0,5.0,2.0,2.0,2.0,1.65,0,0,0,0,0,16.666666666666668,16.666666666666668,0.09803921568627451,False,False,True,False,0.9745596399981308
45.0,4.0,3.5,4.0,4.0,4.0,5.4,0,0,0,0,0,9.0,9.0,0.08695652173913043,False,False,True,False,1.8562979903656263
112.5,5.0,6.0,3.0,4.0,4.0,7.25,0,0,0,0,0,22.5,22.5,0.04405286343612335,False,False,False,True,2.1102132003465894
45.0,4.5,5.5,5.0,3.0,3.0,6.5,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,True,False,True,2.0149030205422647
105.0,6.5,7.5,3.0,3.0,4.0,7.2,0,0,0,0,0,26.25,21.0,0.06132075471698113,False,False,False,True,2.1041341542702074
50.4,6.5,7.5,3.0,4.0,5.0,9.0,0,0,0,0,0,10.08,8.4,0.1264591439688716,False,False,False,False,2.302585092994046
80.0,4.0,7.5,3.0,4.0,4.0,6.3,0,0,0,0,0,16.0,16.0,0.04938271604938271,False,False,True,False,1.9878743481543455
140.0,6.5,5.0,1.0,2.0,2.0,3.0,0,0,0,0,0,46.666666666666664,46.666666666666664,0.04609929078014184,False,False,True,False,1.3862943611198906
50.0,4.5,5.5,4.0,4.0,3.0,2.8,1,1,0,0,1,10.0,12.5,0.08823529411764706,False,True,False,True,1.33500106673234
29.1,3.7,4.0,4.0,3.0,4.0,2.55,0,0,0,0,0,7.275,5.82,0.12292358803986711,False,False,True,False,1.2669476034873244
73.0,4.5,5.5,5.0,3.0,3.0,9.3,1,1,0,1,1,18.25,18.25,0.060810810810810814,False,False,True,False,2.33214389523559
66.4,4.1,5.5,3.0,3.0,3.0,3.2,0,1,1,1,1,16.6,16.6,0.06083086053412462,False,False,False,True,1.4350845252893227
60.0,6.0,6.0,1.0,1.5,1.5,8.4,0,0,0,0,0,24.0,24.0,0.09836065573770492,False,False,False,False,2.2407096892759584
42.0,6.0,4.0,2.0,3.0,2.0,4.8,0,0,0,0,0,10.5,14.0,0.13953488372093023,False,False,False,False,1.7578579175523736
140.0,4.5,7.5,2.0,5.5,5.5,8.25,1,0,0,0,0,21.53846153846154,21.53846153846154,0.031914893617021274,False,False,False,True,2.224623551524334
80.0,4.5,5.5,3.0,5.0,4.0,5.88,1,1,0,0,0,13.333333333333334,16.0,0.05555555555555555,False,False,True,False,1.9286186519452522
74.0,4.5,5.5,5.0,3.0,3.0,9.5,1,1,0,1,1,18.5,18.5,0.06,False,False,True,False,2.3513752571634776
105.0,6.5,5.5,3.0,3.0,3.0,8.0,0,1,0,0,0,26.25,26.25,0.06132075471698113,False,False,True,False,2.1972245773362196
59.0,5.0,5.5,4.0,4.0,3.0,5.5,0,1,0,0,1,11.8,14.75,0.08333333333333333,False,False,False,True,1.8718021769015913
32.5,4.5,5.5,3.0,4.0,4.0,3.35,1,1,0,0,0,6.5,6.5,0.13432835820895522,False,False,False,True,1.4701758451005926
40.0,4.0,7.5,4.0,3.0,3.0,5.85,0,0,0,0,0,10.0,10.0,0.0975609756097561,False,False,True,False,1.9242486522741338
110.0,4.5,5.5,2.0,3.0,2.0,1.9,1,1,0,0,0,27.5,36.666666666666664,0.04054054054054054,False,False,True,False,1.0647107369924282
75.0,5.0,5.5,1.0,2.0,2.0,5.4,0,1,0,0,0,25.0,25.0,0.06578947368421052,False,False,True,False,1.8562979903656263
48.5,5.0,7.5,4.0,3.0,3.0,4.15,0,0,0,0,0,12.125,12.125,0.10101010101010101,False,False,True,False,1.6389967146756448
48.0,4.0,3.5,4.0,3.0,3.0,2.36,0,0,0,0,0,12.0,12.0,0.08163265306122448,False,False,True,False,1.2119409739751128
35.0,4.5,5.5,3.0,2.0,3.0,5.7,1,1,1,0,1,11.666666666666666,8.75,0.125,False,False,False,True,1.9021075263969205
40.5,5.5,4.0,5.0,3.0,4.0,3.8,0,0,0,0,0,10.125,8.1,0.13253012048192772,False,False,False,True,1.5686159179138452
120.0,6.5,5.5,3.0,3.0,3.0,7.8,0,1,1,1,1,30.0,30.0,0.05371900826446281,False,False,False,True,2.174751721484161
45.0,3.6,4.0,5.0,5.5,5.0,9.5,0,0,0,0,0,6.923076923076923,7.5,0.0782608695652174,False,False,True,False,2.3513752571634776
38.3,4.5,5.5,5.0,5.0,3.0,9.6,1,1,0,0,1,6.383333333333333,9.575,0.11450381679389314,False,False,False,True,2.3608540011180215
38.0,4.0,3.5,5.0,3.0,4.0,4.95,0,0,0,0,0,9.5,7.6,0.10256410256410256,False,True,False,True,1.7833912195575383
46.0,3.5,5.5,2.0,2.0,2.0,6.5,0,1,0,0,0,15.333333333333334,15.333333333333334,0.07446808510638298,False,True,False,True,2.0149030205422647
48.0,3.5,5.5,5.0,5.5,5.5,8.7,0,1,0,0,0,7.384615384615385,7.384615384615385,0.07142857142857142,False,True,False,True,2.272125885509337
140.0,4.5,5.5,3.0,3.0,3.0,6.8,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,False,False,True,2.0541237336955462
70.0,4.5,5.5,3.0,3.0,3.0,4.38,1,1,1,1,1,17.5,17.5,0.06338028169014084,False,False,False,True,1.682688374173693
48.0,4.0,5.0,4.0,3.0,3.0,8.1,0,0,0,1,1,12.0,12.0,0.08163265306122448,False,False,True,False,2.2082744135228043
84.0,4.5,7.5,3.0,3.0,3.0,8.9,1,0,1,1,1,21.0,21.0,0.052941176470588235,False,True,False,True,2.2925347571405443
59.0,6.5,5.5,3.0,3.0,3.0,6.2,0,1,0,0,0,14.75,14.75,0.10833333333333334,False,False,False,False,1.9740810260220096
40.0,4.5,5.5,5.0,4.0,3.0,8.2,1,1,0,0,1,8.0,10.0,0.10975609756097561,False,False,False,True,2.2192034840549946
39.0,3.8,5.5,5.0,3.0,3.0,5.9,0,1,0,1,1,9.75,9.75,0.095,False,False,False,True,1.9315214116032138
50.0,4.0,5.5,5.0,5.0,4.0,9.0,0,1,0,0,0,8.333333333333334,10.0,0.0784313725490196,False,False,True,False,2.302585092994046
75.7,4.63,3.5,3.0,3.0,3.0,5.0,0,0,0,1,1,18.925,18.925,0.06036505867014341,False,False,False,True,1.791759469228055
44.0,4.5,5.5,5.0,5.0,3.0,8.6,1,1,0,0,1,7.333333333333333,11.0,0.1,False,False,False,True,2.2617630984737906
75.0,4.5,5.5,3.0,3.0,3.0,5.9,1,1,1,1,1,18.75,18.75,0.05921052631578947,False,True,False,True,1.9315214116032138
48.0,4.0,5.0,2.0,2.0,2.0,1.75,0,0,0,0,0,16.0,16.0,0.08163265306122448,True,False,False,False,1.0116009116784799
37.0,4.3,5.5,5.0,3.0,4.0,5.0,0,1,0,0,0,9.25,7.4,0.1131578947368421,False,False,False,False,1.791759469228055
47.0,4.5,5.5,2.0,3.0,3.0,5.2,1,1,0,1,1,11.75,11.75,0.09375,False,False,False,False,1.824549292051046
140.0,4.0,5.5,3.0,3.0,3.0,9.2,0,1,1,1,1,35.0,35.0,0.028368794326241134,False,True,False,True,2.322387720290225
54.0,4.0,5.0,5.0,5.5,5.5,8.6,0,0,0,0,0,8.307692307692308,8.307692307692308,0.07272727272727272,False,False,True,False,2.2617630984737906
75.0,5.0,7.5,4.0,5.0,5.0,4.0,0,0,0,0,0,12.5,12.5,0.06578947368421052,False,False,False,False,1.6094379124341003
30.0,4.5,3.5,5.0,3.0,3.0,4.15,1,0,0,0,0,7.5,7.5,0.14516129032258066,False,False,True,False,1.6389967146756448
65.0,4.0,3.5,1.0,1.5,1.5,1.7,0,0,0,0,0,26.0,26.0,0.06060606060606061,True,False,False,False,0.9932517730102833
53.0,6.5,5.5,3.0,3.0,2.0,5.2,0,1,0,0,0,13.25,17.666666666666668,0.12037037037037036,False,False,False,False,1.824549292051046
100.0,4.7,4.0,2.0,3.0,2.0,5.45,0,0,0,0,0,25.0,33.333333333333336,0.046534653465346534,False,False,False,False,1.864080130807681
65.0,4.5,5.5,4.0,4.0,5.0,8.1,1,1,0,0,0,13.0,10.833333333333334,0.06818181818181818,False,False,True,False,2.2082744135228043
50.0,5.0,4.0,5.0,5.5,5.0,7.01,0,0,0,0,0,7.6923076923076925,8.333333333333334,0.09803921568627451,False,False,True,False,2.080690761080268
43.0,4.0,5.5,4.0,4.0,3.0,7.5,0,1,0,0,0,8.6,10.75,0.09090909090909091,False,False,False,True,2.1400661634962708
33.0,3.65,5.5,5.0,4.0,4.0,4.35,0,1,0,0,0,6.6,6.6,0.10735294117647058,False,False,False,True,1.6770965609079151
35.0,4.5,5.5,5.0,3.0,4.0,3.7,1,1,0,0,0,8.75,7.0,0.125,False,False,False,False,1.547562508716013
34.0,3.5,5.5,3.0,3.0,3.0,3.65,0,1,1,1,1,8.5,8.5,0.1,False,False,False,True,1.536867219599265
48.0,4.3,4.0,1.0,2.0,2.0,3.0,0,0,0,0,0,16.0,16.0,0.08775510204081632,False,False,False,False,1.3862943611198906
92.0,4.0,5.0,4.0,4.0,5.0,7.41,0,0,0,0,0,18.4,15.333333333333334,0.043010752688172046,False,True,False,True,2.1294214739848565
90.0,4.5,5.5,3.0,4.0,3.0,4.8,1,1,0,0,0,18.0,22.5,0.04945054945054945,False,False,False,True,1.7578579175523736
102.4,4.5,4.0,1.0,2.0,2.0,2.5,1,0,0,0,0,34.13333333333333,34.13333333333333,0.043520309477756286,False,False,False,True,1.252762968495368
48.0,4.0,4.0,1.0,2.0,2.0,1.8,0,0,0,0,0,16.0,16.0,0.08163265306122448,True,False,False,False,1.0296194171811581
90.0,4.5,5.5,3.0,4.0,3.0,8.8,1,1,0,0,1,18.0,22.5,0.04945054945054945,False,True,False,True,2.2823823856765264
50.0,4.3,4.0,5.0,3.0,4.0,6.6,0,0,0,0,0,12.5,10.0,0.08431372549019607,False,False,True,False,2.028148247292285
40.0,4.0,5.0,2.0,3.0,2.0,1.45,0,0,0,0,0,10.0,13.333333333333334,0.0975609756097561,True,False,False,True,0.8960880245566356
50.0,4.5,4.0,4.0,4.0,4.0,5.65,1,0,0,0,0,10.0,10.0,0.08823529411764706,False,False,False,True,1.8946168546677629
38.0,4.8,3.5,5.0,4.0,4.0,4.68,0,0,0,0,0,7.6,7.6,0.12307692307692307,False,False,True,False,1.7369512327330598
34.0,4.0,4.0,2.0,2.0,2.0,1.45,0,0,0,0,0,11.333333333333334,11.333333333333334,0.11428571428571428,True,False,False,True,0.8960880245566356
35.0,3.3,3.5,4.0,3.0,4.0,6.2,0,0,0,0,0,8.75,7.0,0.09166666666666666,False,False,False,False,1.9740810260220096
32.0,4.0,5.0,2.0,2.0,2.0,1.25,0,0,0,0,0,10.666666666666666,10.666666666666666,0.12121212121212122,True,False,False,False,0.8109302162163288
60.0,4.0,5.0,3.0,3.0,3.0,1.8,0,0,1,1,1,15.0,15.0,0.06557377049180328,False,False,False,True,1.0296194171811581
25.6,4.5,5.5,3.0,3.0,2.0,1.5,1,1,0,0,0,6.4,8.533333333333333,0.16917293233082706,False,True,False,True,0.9162907318741551
50.4,4.0,4.0,4.0,4.0,3.0,4.05,0,0,0,0,0,10.08,12.6,0.07782101167315175,False,False,True,False,1.6193882432872684
40.0,3.4,5.0,2.0,2.0,1.5,2.25,0,0,0,0,0,13.333333333333334,16.0,0.08292682926829269,False,False,False,False,1.1786549963416462
40.0,3.5,3.5,5.0,4.0,5.0,6.3,0,0,0,0,0,8.0,6.666666666666667,0.08536585365853659,False,False,False,True,1.9878743481543455
41.0,4.5,7.5,4.0,4.0,3.0,6.9,1,0,0,0,0,8.2,10.25,0.10714285714285714,False,False,True,False,2.066862759472976
50.0,4.0,7.5,4.0,3.0,2.0,3.95,0,0,0,0,0,12.5,16.666666666666668,0.0784313725490196,False,False,False,False,1.599387576580599
49.2,4.1,7.5,4.0,4.0,3.0,3.25,0,0,0,0,0,9.84,12.3,0.08167330677290835,False,False,False,False,1.4469189829363254
60.0,6.0,7.5,4.0,4.0,4.0,6.3,0,0,0,0,0,12.0,12.0,0.09836065573770492,False,False,False,False,1.9878743481543455
88.0,5.5,5.0,1.0,5.0,5.0,4.8,0,0,0,0,0,14.666666666666666,14.666666666666666,0.06179775280898876,False,False,False,False,1.7578579175523736
30.0,6.5,5.5,2.0,1.5,2.0,3.95,0,1,0,0,0,12.0,10.0,0.20967741935483872,False,False,True,False,1.599387576580599
32.0,3.0,3.5,4.0,4.0,4.0,4.63,0,0,0,0,0,6.4,6.4,0.09090909090909091,False,False,True,False,1.728109442151599
75.0,4.5,5.5,4.0,4.0,3.0,9.5,1,1,0,0,0,15.0,18.75,0.05921052631578947,False,True,True,False,2.3513752571634776
72.0,6.0,5.0,3.0,4.0,4.0,6.7,0,0,0,0,0,14.4,14.4,0.0821917808219178,False,False,True,False,2.0412203288596382
55.0,5.0,5.5,1.0,2.0,2.0,1.76,0,1,0,0,0,18.333333333333332,18.333333333333332,0.08928571428571429,False,False,False,False,1.0152306797290584
73.0,4.5,5.0,3.0,2.0,1.5,4.0,1,0,1,0,0,24.333333333333332,29.2,0.060810810810810814,False,False,True,False,1.6094379124341003
60.0,6.5,7.5,4.0,4.0,5.0,5.98,0,0,0,0,0,12.0,10.0,0.10655737704918032,False,False,True,False,1.9430489167742813
23.0,3.4,5.5,6.0,3.0,4.0,5.68,0,1,0,0,0,5.75,4.6,0.14166666666666666,False,False,True,False,1.8991179875485542
95.0,4.0,6.0,2.0,3.0,4.0,7.7,0,0,0,0,0,23.75,19.0,0.041666666666666664,False,False,True,False,2.163323025660538
85.0,5.0,5.5,5.0,4.0,5.0,10.0,0,1,0,0,0,17.0,14.166666666666666,0.05813953488372093,True,False,False,True,2.3978952727983707
80.0,6.0,6.0,4.0,4.0,5.5,8.4,0,0,0,0,0,16.0,12.307692307692308,0.07407407407407407,False,False,True,False,2.2407096892759584
35.0,4.5,5.5,5.0,3.0,3.0,5.04,1,1,0,1,1,8.75,8.75,0.125,False,False,False,False,1.7984040119467235
57.0,4.3,5.0,3.0,3.0,3.0,4.7,0,0,0,1,1,14.25,14.25,0.07413793103448275,False,False,False,True,1.7404661748405046
40.0,4.5,5.5,6.0,5.5,5.0,4.1,1,1,0,0,0,6.153846153846154,6.666666666666667,0.10975609756097561,False,False,True,False,1.62924053973028
100.0,5.0,7.5,2.0,5.5,5.5,3.1,0,0,0,0,0,15.384615384615385,15.384615384615385,0.04950495049504951,False,False,False,True,1.410986973710262
46.5,6.5,7.5,4.0,4.0,4.0,3.9,0,0,0,0,0,9.3,9.3,0.1368421052631579,False,False,True,False,1.589235205116581
45.0,4.5,5.5,3.0,3.0,3.0,8.4,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,False,False,True,2.2407096892759584
35.0,4.5,5.5,5.0,3.0,3.0,2.55,1,1,0,0,0,8.75,8.75,0.125,False,True,False,True,1.2669476034873244
117.0,4.5,5.5,3.0,3.0,3.0,8.0,1,1,1,1,1,29.25,29.25,0.038135593220338986,False,True,False,True,2.1972245773362196
60.0,3.93,5.5,3.0,3.0,3.0,7.2,0,1,1,1,1,15.0,15.0,0.06442622950819672,False,False,False,True,2.1041341542702074
112.0,5.0,7.5,5.0,3.0,3.0,10.0,0,0,0,1,1,28.0,28.0,0.04424778761061947,False,False,False,True,2.3978952727983707
28.0,4.6,5.5,3.0,3.0,3.0,4.75,0,1,0,0,0,7.0,7.0,0.1586206896551724,False,False,True,False,1.749199854809259
45.0,4.5,5.5,5.0,3.0,3.0,9.6,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,False,False,False,2.3608540011180215
40.0,4.5,5.5,2.0,2.0,2.0,3.3,1,1,0,0,0,13.333333333333334,13.333333333333334,0.10975609756097561,False,False,False,True,1.4586150226995167
40.0,4.5,5.5,5.0,5.5,4.0,5.1,1,1,0,0,0,6.153846153846154,8.0,0.10975609756097561,False,False,False,False,1.8082887711792655
78.0,5.0,6.0,2.0,2.0,3.0,5.0,0,0,0,0,0,26.0,19.5,0.06329113924050633,False,False,True,False,1.791759469228055
48.0,4.0,4.0,2.0,2.0,2.0,3.4,0,0,0,0,0,16.0,16.0,0.08163265306122448,False,False,True,False,1.4816045409242156
72.0,4.0,5.0,4.0,5.0,5.5,7.5,0,0,0,0,0,12.0,11.076923076923077,0.0547945205479452,False,False,False,False,2.1400661634962708
80.0,4.5,7.5,3.0,3.0,3.0,7.0,1,0,1,1,1,20.0,20.0,0.05555555555555555,False,True,False,True,2.0794415416798357
54.0,4.5,5.5,3.0,3.0,3.0,9.2,1,1,0,1,1,13.5,13.5,0.08181818181818182,False,False,False,True,2.322387720290225
60.0,4.5,5.5,4.0,4.0,5.0,8.9,1,1,0,0,0,12.0,10.0,0.07377049180327869,False,False,False,True,2.2925347571405443
45.0,4.5,5.5,5.0,3.0,3.0,6.4,1,1,0,1,1,11.25,11.25,0.09782608695652174,False,False,False,True,2.0014800002101243
48.0,4.5,5.5,2.0,3.0,2.0,2.4,1,1,0,0,0,12.0,16.0,0.09183673469387756,False,False,False,True,1.2237754316221157
50.0,4.0,7.5,4.0,4.0,3.0,8.4,0,0,0,0,0,10.0,12.5,0.0784313725490196,False,False,False,False,2.2407096892759584
72.0,4.0,6.0,3.0,4.0,4.0,9.2,0,0,0,0,0,14.4,14.4,0.0547945205479452,False,False,False,False,2.322387720290225
140.0,4.5,5.5,3.0,3.0,3.0,6.9,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,True,False,True,2.066862759472976
74.0,3.65,3.5,2.0,3.0,1.5,1.38,0,0,0,0,0,18.5,29.6,0.048666666666666664,False,False,False,False,0.8671004876833833
100.0,4.5,7.5,3.0,1.5,1.5,8.3,1,0,1,0,0,40.0,40.0,0.04455445544554455,False,False,False,True,2.2300144001592104
40.0,5.3,5.5,4.0,4.0,3.0,8.5,0,1,0,0,0,8.0,10.0,0.12926829268292683,False,False,False,True,2.2512917986064953
62.0,4.5,7.5,3.0,4.0,4.0,3.55,1,0,0,0,0,12.4,12.4,0.07142857142857142,False,False,False,False,1.5151272329628591
97.0,5.0,5.5,2.0,2.0,1.5,2.08,0,1,0,0,0,32.333333333333336,38.8,0.05102040816326531,False,False,True,False,1.1249295969854831
46.0,6.5,6.0,6.0,5.0,5.0,9.8,0,0,0,0,0,7.666666666666667,7.666666666666667,0.13829787234042554,False,False,False,True,2.379546134130174
57.0,4.5,5.5,3.0,3.0,3.0,2.7,1,1,1,1,1,14.25,14.25,0.07758620689655173,False,False,False,False,1.308332819650179
140.0,5.5,6.0,1.0,5.0,5.0,8.1,0,0,0,0,0,23.333333333333332,23.333333333333332,0.03900709219858156,False,False,False,True,2.2082744135228043
140.0,5.5,6.0,3.0,3.0,3.0,9.8,0,0,1,1,1,35.0,35.0,0.03900709219858156,False,False,False,True,2.379546134130174
35.0,5.0,5.5,5.0,5.0,4.0,5.0,0,1,0,0,0,5.833333333333333,7.0,0.1388888888888889,False,False,False,True,1.791759469228055
50.0,4.5,5.5,3.0,2.0,2.0,3.4,1,1,1,0,0,16.666666666666668,16.666666666666668,0.08823529411764706,False,False,False,True,1.4816045409242156
98.6,6.5,3.5,2.0,2.0,1.5,1.65,0,0,0,0,0,32.86666666666667,39.44,0.06526104417670683,False,False,False,True,0.9745596399981308
40.0,4.5,5.5,5.0,3.0,3.0,9.5,1,1,0,1,1,10.0,10.0,0.10975609756097561,False,True,False,True,2.3513752571634776
76.0,4.0,7.5,4.0,3.0,3.0,3.89,0,0,0,0,0,19.0,19.0,0.05194805194805195,False,False,True,False,1.5871923034867808
60.0,4.5,6.0,3.0,3.0,2.0,9.5,1,0,0,0,0,15.0,20.0,0.07377049180327869,False,False,True,False,2.3513752571634776
92.0,4.0,5.5,3.0,3.0,3.0,5.7,0,1,1,1,1,23.0,23.0,0.043010752688172046,False,False,False,True,1.9021075263969205
93.0,3.8,5.5,2.0,3.0,3.0,5.5,0,1,0,1,1,23.25,23.25,0.04042553191489361,False,True,False,True,1.8718021769015913
80.0,5.0,7.5,3.0,4.0,3.0,4.2,0,0,0,0,0,16.0,20.0,0.06172839506172839,False,False,False,True,1.6486586255873816
140.0,6.5,4.0,1.0,5.5,5.5,4.5,0,0,0,0,0,21.53846153846154,21.53846153846154,0.04609929078014184,False,False,False,True,1.7047480922384253
100.0,5.0,7.5,3.0,4.0,4.0,6.2,0,0,0,0,0,20.0,20.0,0.04950495049504951,False,False,False,False,1.9740810260220096
33.0,4.5,5.5,5.0,5.5,4.0,6.1,1,1,0,0,0,5.076923076923077,6.6,0.1323529411764706,False,False,True,False,1.9600947840472698
75.0,5.0,7.5,4.0,3.0,3.0,7.24,0,0,0,1,1,18.75,18.75,0.06578947368421052,False,False,False,True,2.1090003439213802
140.0,6.5,7.5,3.0,4.0,4.0,9.0,0,0,0,0,0,28.0,28.0,0.04609929078014184,True,False,False,False,2.302585092994046
135.0,6.5,7.5,3.0,4.0,4.0,7.3,0,0,0,0,0,27.0,27.0,0.04779411764705882,False,False,False,False,2.1162555148025524
60.0,5.0,5.5,4.0,4.0,4.0,4.7,0,1,0,0,0,12.0,12.0,0.08196721311475409,False,False,True,False,1.7404661748405046
30.0,4.5,5.5,2.0,2.0,2.0,2.55,0,1,0,0,0,10.0,10.0,0.14516129032258066,False,False,False,True,1.2669476034873244
65.0,5.0,5.5,1.0,3.0,2.0,4.6,0,1,0,0,0,16.25,21.666666666666668,0.07575757575757576,False,True,False,True,1.7227665977411035
63.95,4.0,5.0,2.0,3.0,3.0,5.5,0,0,0,1,1,15.9875,15.9875,0.06158583525789068,False,False,False,True,1.8718021769015913
66.0,5.0,5.0,4.0,5.5,4.0,6.6,0,0,0,0,0,10.153846153846153,13.2,0.07462686567164178,False,False,True,False,2.028148247292285
41.0,6.5,5.5,4.0,4.0,3.0,9.5,0,1,0,0,1,8.2,10.25,0.15476190476190477,False,False,False,False,2.3513752571634776
90.0,5.0,7.0,3.0,3.0,3.0,5.6,0,0,1,1,1,22.5,22.5,0.054945054945054944,False,True,False,True,1.8870696490323797
120.0,4.0,6.0,2.0,3.0,2.0,2.8,0,0,0,0,0,30.0,40.0,0.03305785123966942,False,False,True,False,1.33500106673234
55.0,4.5,5.0,4.0,4.0,3.0,10.0,0,0,0,0,0,11.0,13.75,0.08035714285714286,False,False,False,True,2.3978952727983707
20.0,4.0,5.5,3.0,3.0,3.0,3.5,0,1,1,1,1,5.0,5.0,0.19047619047619047,False,False,False,True,1.5040773967762742
51.0,4.0,3.5,4.0,3.0,3.0,7.6,0,0,0,0,0,12.75,12.75,0.07692307692307693,False,False,False,False,2.151762203259462
68.0,6.5,7.5,2.0,3.0,2.0,4.35,0,0,0,0,0,17.0,22.666666666666668,0.09420289855072464,False,False,False,True,1.6770965609079151
63.0,4.5,7.5,4.0,4.0,4.0,6.6,0,0,0,0,0,12.6,12.6,0.0703125,False,False,False,True,2.028148247292285
129.0,5.0,5.5,3.0,2.0,3.0,6.1,0,1,1,0,1,43.0,32.25,0.038461538461538464,False,False,False,True,1.9600947840472698
38.0,3.6,7.5,7.0,4.0,5.0,9.3,0,0,0,0,0,7.6,6.333333333333333,0.09230769230769231,False,False,False,False,2.33214389523559
120.0,6.0,7.5,3.0,4.0,4.0,7.5,0,0,0,0,0,24.0,24.0,0.049586776859504134,False,False,False,False,2.1400661634962708
